Order_ID,Selling_Price,AWB_Number,Delivery_Partner,Item_Quantity,Payment_Mode,Shipping_City,Shipping_State,Product
11007,3801,19936369,XpressBees,2,COD,Hyderabad,Telangana,Curtains
11008,441,53989050,Ekart,4,Prepaid,Delhi,Delhi,Bucket
11009,1824,96555724,ShadowFax,2,COD,Ahmedabad,Gujarat,Mop
11010,4522,29083068,XpressBees,3,COD,Ahmedabad,Gujarat,Electric Kettle
11011,1892,23061373,Ekart,1,Prepaid,Kolkata,West Bengal,Dinner Plate Set
11012,1859,26302866,XpressBees,1,COD,Ahmedabad,Gujarat,Electric Kettle
11013,3312,16823862,ShadowFax,3,COD,Ahmedabad,Gujarat,Cushion Cover
11014,1089,86827710,XpressBees,3,COD,Mumbai,Maharashtra,Garbage Bags
11015,2362,11958908,ShadowFax,4,Prepaid,Hyderabad,Telangana,Water Bottle
11016,2582,31885333,XpressBees,4,COD,Kolkata,West Bengal,Storage Container
11017,1051,56332935,XpressBees,2,Prepaid,Ahmedabad,Gujarat,Laundry Detergent
11018,822,11528362,ShadowFax,2,Prepaid,Ahmedabad,Gujarat,Dish Soap
11019,3489,76950296,ShadowFax,3,Prepaid,Delhi,Delhi,Laundry Detergent
11020,2179,89294228,XpressBees,4,COD,Delhi,Delhi,Dinner Plate Set
11021,2817,54809867,ShadowFax,3,Prepaid,Pune,Maharashtra,Storage Container
11022,2432,50978458,Ekart,1,COD,Pune,Maharashtra,Dish Soap
11023,3476,37456682,ShadowFax,2,Prepaid,Mumbai,Maharashtra,Electric Kettle
11024,4624,81846850,XpressBees,2,Prepaid,Mumbai,Maharashtra,Bucket
11025,1600,37344437,Ekart,3,COD,Hyderabad,Telangana,Bucket
11026,385,36466238,ShadowFax,2,COD,Hyderabad,Telangana,Bucket
11027,3595,16719244,Ekart,1,Prepaid,Bangalore,Karnataka,Floor Cleaner
11028,2165,34979730,Ekart,2,Prepaid,Ahmedabad,Gujarat,Electric Kettle
11029,868,67011148,Ekart,1,Prepaid,Hyderabad,Telangana,Garbage Bags
11030,3157,75016435,XpressBees,1,COD,Ahmedabad,Gujarat,Storage Container
11031,4389,94477021,Ekart,3,Prepaid,Mumbai,Maharashtra,Hand Wash
11032,2261,17063757,XpressBees,3,Prepaid,Chennai,Tamil Nadu,Dish Soap
11033,3393,91163321,ShadowFax,4,Prepaid,Kolkata,West Bengal,Garbage Bags
11034,1046,36555423,ShadowFax,3,COD,Delhi,Delhi,Broom
11035,3435,43127273,XpressBees,2,Prepaid,Bangalore,Karnataka,Floor Cleaner
11036,4250,54480048,XpressBees,2,Prepaid,Hyderabad,Telangana,Dish Soap
11037,4995,73212133,ShadowFax,4,COD,Mumbai,Maharashtra,Curtains
11038,4973,56315149,Ekart,4,Prepaid,Chennai,Tamil Nadu,Mop
11039,1581,82254509,XpressBees,3,COD,Chennai,Tamil Nadu,Bucket
11040,2001,59949275,XpressBees,2,Prepaid,Bangalore,Karnataka,Hand Wash
11041,3551,21742396,XpressBees,4,COD,Hyderabad,Telangana,Air Freshener
11042,4164,18820376,Ekart,2,Prepaid,Mumbai,Maharashtra,Water Bottle
11043,154,11650122,ShadowFax,1,COD,Kolkata,West Bengal,Storage Container
11044,1923,31694140,Ekart,3,Prepaid,Chennai,Tamil Nadu,Cushion Cover
11045,3562,76764826,XpressBees,2,COD,Delhi,Delhi,Floor Cleaner
11046,3179,94141980,Ekart,4,Prepaid,Delhi,Delhi,Water Bottle
11047,932,74869188,Ekart,1,Prepaid,Chennai,Tamil Nadu,Electric Kettle
11048,4508,25097814,Ekart,4,COD,Hyderabad,Telangana,Electric Kettle
11049,2906,28982638,XpressBees,1,COD,Mumbai,Maharashtra,Air Freshener
11050,2590,77477008,Ekart,1,Prepaid,Bangalore,Karnataka,Laundry Detergent
11051,427,39267954,XpressBees,4,COD,Hyderabad,Telangana,Dish Soap
11052,3410,47536949,XpressBees,3,COD,Bangalore,Karnataka,Dish Sponge
11053,3400,62159623,XpressBees,4,Prepaid,Ahmedabad,Gujarat,Soap Bar
11054,3775,85781686,XpressBees,2,Prepaid,Kolkata,West Bengal,Dish Sponge
11055,3154,82921037,XpressBees,4,Prepaid,Pune,Maharashtra,Hand Wash
11056,2243,11165737,XpressBees,1,COD,Hyderabad,Telangana,Soap Bar
11057,1411,74729758,ShadowFax,1,Prepaid,Kolkata,West Bengal,Dish Sponge
11058,3291,41918400,XpressBees,2,Prepaid,Mumbai,Maharashtra,Air Freshener
11059,2638,44831364,XpressBees,1,Prepaid,Chennai,Tamil Nadu,Dish Soap
11060,4083,21244676,ShadowFax,4,Prepaid,Delhi,Delhi,Laundry Detergent
11061,4647,13994657,Ekart,1,COD,Pune,Maharashtra,Toothpaste
11062,264,31091054,Ekart,3,COD,Bangalore,Karnataka,Curtains
11063,4377,69660288,XpressBees,1,Prepaid,Ahmedabad,Gujarat,Cushion Cover
11064,922,38706789,Ekart,4,COD,Bangalore,Karnataka,Toothpaste
11065,1043,59872677,Ekart,3,COD,Kolkata,West Bengal,Dinner Plate Set
11066,4525,27847815,ShadowFax,1,COD,Mumbai,Maharashtra,Air Freshener
11067,874,35939608,XpressBees,2,COD,Pune,Maharashtra,Cushion Cover
11068,2298,98373340,ShadowFax,2,Prepaid,Kolkata,West Bengal,Toilet Cleaner
11069,3256,38570033,ShadowFax,4,Prepaid,Kolkata,West Bengal,Shampoo
11070,4342,20176828,ShadowFax,1,COD,Ahmedabad,Gujarat,Air Freshener
11071,3795,52338852,Ekart,3,COD,Ahmedabad,Gujarat,Bucket
11072,3552,49529972,XpressBees,3,COD,Bangalore,Karnataka,Water Bottle
11073,1014,95400002,Ekart,3,COD,Kolkata,West Bengal,Toothpaste
11074,1408,78740285,ShadowFax,4,Prepaid,Hyderabad,Telangana,Laundry Detergent
11075,4277,64133381,Ekart,3,COD,Delhi,Delhi,Air Freshener
11076,613,70100550,ShadowFax,2,Prepaid,Chennai,Tamil Nadu,Garbage Bags
11077,2020,33479346,Ekart,4,Prepaid,Delhi,Delhi,Bucket
11078,3694,13164558,Ekart,1,COD,Pune,Maharashtra,Soap Bar
11079,4941,91655201,ShadowFax,1,Prepaid,Kolkata,West Bengal,Soap Bar
11080,1509,32994367,ShadowFax,2,Prepaid,Bangalore,Karnataka,Garbage Bags
11081,4902,33759597,Ekart,2,COD,Mumbai,Maharashtra,Cushion Cover
11082,4666,97960651,ShadowFax,2,COD,Chennai,Tamil Nadu,Dinner Plate Set
11083,3290,45987708,Ekart,4,Prepaid,Delhi,Delhi,Air Freshener
11084,4591,91760920,Ekart,3,Prepaid,Bangalore,Karnataka,Garbage Bags
11085,1655,33772069,ShadowFax,2,Prepaid,Kolkata,West Bengal,Dish Soap
11086,904,40227133,XpressBees,4,COD,Bangalore,Karnataka,Shampoo
11087,1379,61467841,XpressBees,2,COD,Bangalore,Karnataka,Cushion Cover
11088,3677,50075604,Ekart,1,COD,Delhi,Delhi,Storage Container
11089,3001,25890336,Ekart,4,COD,Mumbai,Maharashtra,Mop
11090,1487,50522778,Ekart,2,Prepaid,Mumbai,Maharashtra,Bucket
11091,4788,64437866,XpressBees,2,Prepaid,Hyderabad,Telangana,Mop
11092,2861,89876252,ShadowFax,1,COD,Bangalore,Karnataka,Soap Bar
11093,2779,90861742,Ekart,2,Prepaid,Pune,Maharashtra,Toilet Cleaner
11094,2206,74126023,Ekart,1,Prepaid,Pune,Maharashtra,Hand Wash
11095,4323,56366228,Ekart,3,Prepaid,Delhi,Delhi,Laundry Detergent
11096,4931,43658646,Ekart,4,Prepaid,Chennai,Tamil Nadu,Dish Sponge
11097,2868,37315345,XpressBees,3,Prepaid,Ahmedabad,Gujarat,Floor Cleaner
11098,4053,61324971,ShadowFax,4,Prepaid,Hyderabad,Telangana,Dish Sponge
11099,3286,55358151,Ekart,4,COD,Pune,Maharashtra,Toilet Cleaner
11100,3380,88825651,Ekart,2,Prepaid,Hyderabad,Telangana,Dish Soap
11101,2673,42201047,ShadowFax,2,COD,Chennai,Tamil Nadu,Cushion Cover
11102,4716,58342986,XpressBees,3,Prepaid,Bangalore,Karnataka,Laundry Detergent
11103,2699,10622636,Ekart,3,Prepaid,Kolkata,West Bengal,Soap Bar
11104,4133,85000647,ShadowFax,3,Prepaid,Pune,Maharashtra,Toilet Cleaner
11105,336,41912535,ShadowFax,4,Prepaid,Kolkata,West Bengal,Dinner Plate Set
11106,1404,62107568,Ekart,2,COD,Ahmedabad,Gujarat,Hand Wash
11107,3530,38288129,XpressBees,2,COD,Ahmedabad,Gujarat,Dinner Plate Set
11108,1401,89657547,Ekart,3,COD,Bangalore,Karnataka,Garbage Bags
11109,2641,15361561,Ekart,3,COD,Mumbai,Maharashtra,Curtains
11110,2151,43501010,Ekart,2,COD,Kolkata,West Bengal,Shampoo
11111,541,89067121,XpressBees,3,COD,Ahmedabad,Gujarat,Soap Bar
11112,2176,22061657,ShadowFax,4,COD,Hyderabad,Telangana,Laundry Detergent
11113,3280,24996823,ShadowFax,3,Prepaid,Pune,Maharashtra,Dish Soap
11114,2757,10988073,ShadowFax,1,Prepaid,Mumbai,Maharashtra,Dish Soap
11115,3898,84836282,Ekart,2,COD,Delhi,Delhi,Soap Bar
11116,904,30088808,Ekart,2,COD,Delhi,Delhi,Toilet Cleaner
11117,174,92902415,ShadowFax,2,COD,Kolkata,West Bengal,Garbage Bags
11118,2275,17861696,XpressBees,4,COD,Chennai,Tamil Nadu,Water Bottle
11119,4024,55172989,Ekart,4,COD,Chennai,Tamil Nadu,Soap Bar
11120,2189,95137276,XpressBees,1,COD,Delhi,Delhi,Water Bottle
11121,140,21128223,XpressBees,1,Prepaid,Pune,Maharashtra,Broom
11122,2181,20308015,ShadowFax,4,Prepaid,Kolkata,West Bengal,Mop
11123,4783,30888316,XpressBees,4,Prepaid,Chennai,Tamil Nadu,Floor Cleaner
11124,1722,97140152,Ekart,1,COD,Hyderabad,Telangana,Electric Kettle
11125,441,51831655,XpressBees,2,COD,Mumbai,Maharashtra,Laundry Detergent
11126,4152,70666354,ShadowFax,4,Prepaid,Bangalore,Karnataka,Storage Container
11127,2174,72198433,XpressBees,3,Prepaid,Kolkata,West Bengal,Dish Sponge
11128,745,10628401,XpressBees,3,Prepaid,Delhi,Delhi,Toothpaste
11129,4926,42476115,XpressBees,1,Prepaid,Kolkata,West Bengal,Dish Soap
11130,4363,85673302,XpressBees,3,Prepaid,Ahmedabad,Gujarat,Dish Soap
11131,709,56658139,Ekart,3,Prepaid,Mumbai,Maharashtra,Broom
11132,554,26272435,Ekart,1,Prepaid,Ahmedabad,Gujarat,Air Freshener
11133,3053,74788029,Ekart,2,COD,Bangalore,Karnataka,Water Bottle
11134,1808,12729468,Ekart,2,COD,Kolkata,West Bengal,Dish Sponge
11135,3572,80758701,XpressBees,3,Prepaid,Chennai,Tamil Nadu,Mop
11136,3069,45809830,XpressBees,3,Prepaid,Kolkata,West Bengal,Soap Bar
11137,3128,80519736,Ekart,3,Prepaid,Chennai,Tamil Nadu,Hand Wash
11138,4897,65383835,Ekart,1,COD,Mumbai,Maharashtra,Soap Bar
11139,2781,36688164,Ekart,3,COD,Delhi,Delhi,Hand Wash
11140,3729,91731571,Ekart,2,Prepaid,Delhi,Delhi,Toothpaste
11141,4325,90229209,ShadowFax,3,COD,Ahmedabad,Gujarat,Shampoo
11142,3167,92591211,Ekart,1,COD,Bangalore,Karnataka,Storage Container
11143,1486,90821496,XpressBees,4,Prepaid,Mumbai,Maharashtra,Electric Kettle
11144,3876,24847866,XpressBees,4,COD,Mumbai,Maharashtra,Dish Sponge
11145,2966,20320282,ShadowFax,2,Prepaid,Mumbai,Maharashtra,Shampoo
11146,4888,30920876,XpressBees,3,COD,Bangalore,Karnataka,Electric Kettle
11147,3463,50486778,Ekart,4,COD,Hyderabad,Telangana,Electric Kettle
11148,4989,68318800,ShadowFax,3,Prepaid,Pune,Maharashtra,Bucket
11149,4224,47819247,XpressBees,2,Prepaid,Delhi,Delhi,Storage Container
11150,248,20866572,ShadowFax,3,COD,Ahmedabad,Gujarat,Hand Wash
11151,3950,47158186,Ekart,1,Prepaid,Chennai,Tamil Nadu,Curtains
11152,2158,83908021,Ekart,4,COD,Kolkata,West Bengal,Dish Sponge
11153,1236,39674183,Ekart,3,Prepaid,Ahmedabad,Gujarat,Floor Cleaner
11154,286,44265972,Ekart,4,Prepaid,Chennai,Tamil Nadu,Electric Kettle
11155,2954,13846084,ShadowFax,2,Prepaid,Chennai,Tamil Nadu,Garbage Bags
11156,1350,33498406,XpressBees,1,COD,Pune,Maharashtra,Electric Kettle
11157,1433,54776823,XpressBees,4,Prepaid,Mumbai,Maharashtra,Garbage Bags
11158,4293,80366269,ShadowFax,3,COD,Bangalore,Karnataka,Cushion Cover
11159,4250,60146046,XpressBees,1,Prepaid,Hyderabad,Telangana,Bucket
11160,2811,56416738,XpressBees,2,COD,Bangalore,Karnataka,Shampoo
11161,4953,50714933,ShadowFax,1,Prepaid,Ahmedabad,Gujarat,Mop
11162,4601,12701544,ShadowFax,4,Prepaid,Pune,Maharashtra,Bucket
11163,1885,24809336,ShadowFax,1,Prepaid,Bangalore,Karnataka,Toilet Cleaner
11164,850,10769026,ShadowFax,1,COD,Ahmedabad,Gujarat,Shampoo
11165,1862,86656585,XpressBees,4,Prepaid,Hyderabad,Telangana,Soap Bar
11166,4020,67981761,XpressBees,2,COD,Ahmedabad,Gujarat,Bucket
11167,4560,86945708,Ekart,4,COD,Kolkata,West Bengal,Floor Cleaner
11168,581,57918828,XpressBees,4,Prepaid,Bangalore,Karnataka,Toothpaste
11169,253,26055046,Ekart,2,Prepaid,Kolkata,West Bengal,Hand Wash
11170,1624,86135996,Ekart,1,COD,Kolkata,West Bengal,Toilet Cleaner
11171,2220,11451414,Ekart,3,Prepaid,Kolkata,West Bengal,Hand Wash
11172,2443,82069516,Ekart,3,COD,Delhi,Delhi,Shampoo
11173,1340,73224380,XpressBees,4,COD,Pune,Maharashtra,Toothpaste
11174,160,83293733,XpressBees,1,Prepaid,Hyderabad,Telangana,Hand Wash
11175,1038,43175035,XpressBees,4,COD,Chennai,Tamil Nadu,Bucket
11176,1739,90105899,XpressBees,1,Prepaid,Delhi,Delhi,Floor Cleaner
11177,4220,99283593,Ekart,3,COD,Chennai,Tamil Nadu,Garbage Bags
11178,4326,46422370,Ekart,2,COD,Pune,Maharashtra,Toothpaste
11179,3669,58115614,ShadowFax,2,COD,Bangalore,Karnataka,Curtains
11180,1352,67683360,ShadowFax,4,COD,Chennai,Tamil Nadu,Hand Wash
11181,4303,46330391,Ekart,2,COD,Delhi,Delhi,Garbage Bags
11182,271,90622348,XpressBees,4,COD,Chennai,Tamil Nadu,Garbage Bags
11183,1558,54315361,Ekart,2,COD,Mumbai,Maharashtra,Floor Cleaner
11184,3649,36107124,ShadowFax,4,COD,Mumbai,Maharashtra,Air Freshener
11185,4297,49710738,Ekart,1,Prepaid,Mumbai,Maharashtra,Mop
11186,2422,66865491,Ekart,3,Prepaid,Kolkata,West Bengal,Soap Bar
11187,1736,50025149,XpressBees,1,Prepaid,Delhi,Delhi,Dinner Plate Set
11188,3215,47090898,Ekart,2,COD,Pune,Maharashtra,Electric Kettle
11189,4190,97471022,Ekart,2,Prepaid,Ahmedabad,Gujarat,Toothpaste
11190,3104,39427230,Ekart,3,COD,Ahmedabad,Gujarat,Dish Sponge
11191,429,49798162,Ekart,3,Prepaid,Kolkata,West Bengal,Floor Cleaner
11192,3740,62157658,Ekart,2,COD,Bangalore,Karnataka,Toothpaste
11193,3994,40871818,Ekart,3,COD,Pune,Maharashtra,Dish Sponge
11194,4207,16683943,ShadowFax,4,COD,Hyderabad,Telangana,Laundry Detergent
11195,1441,91440586,Ekart,2,COD,Ahmedabad,Gujarat,Dinner Plate Set
11196,3763,21677537,Ekart,4,Prepaid,Hyderabad,Telangana,Toilet Cleaner
11197,315,32233457,XpressBees,4,Prepaid,Kolkata,West Bengal,Shampoo
11198,438,18939942,XpressBees,3,Prepaid,Delhi,Delhi,Storage Container
11199,4162,70542441,ShadowFax,4,COD,Kolkata,West Bengal,Mop
11200,2808,44719062,ShadowFax,1,COD,Hyderabad,Telangana,Mop
11201,3252,25716172,XpressBees,3,Prepaid,Pune,Maharashtra,Curtains
11202,1850,99090721,ShadowFax,1,COD,Delhi,Delhi,Dish Soap
11203,2521,67883386,Ekart,2,Prepaid,Kolkata,West Bengal,Toothpaste
11204,809,63400239,Ekart,4,Prepaid,Mumbai,Maharashtra,Garbage Bags
11205,3826,63704299,ShadowFax,4,Prepaid,Pune,Maharashtra,Toilet Cleaner
11206,3742,42722990,Ekart,4,COD,Ahmedabad,Gujarat,Dinner Plate Set
11207,4093,13125634,Ekart,2,COD,Mumbai,Maharashtra,Garbage Bags
11208,588,38517676,XpressBees,1,COD,Mumbai,Maharashtra,Toilet Cleaner
11209,146,48122673,XpressBees,2,COD,Ahmedabad,Gujarat,Hand Wash
11210,3459,63099810,XpressBees,3,Prepaid,Pune,Maharashtra,Garbage Bags
11211,4973,29171363,XpressBees,3,COD,Chennai,Tamil Nadu,Air Freshener
11212,4906,89054974,Ekart,4,Prepaid,Hyderabad,Telangana,Hand Wash
11213,500,97364147,XpressBees,3,COD,Delhi,Delhi,Dish Soap
11214,4090,91552663,XpressBees,1,Prepaid,Delhi,Delhi,Dish Soap
11215,3257,51684229,Ekart,4,Prepaid,Bangalore,Karnataka,Mop
11216,4445,72574406,Ekart,4,Prepaid,Chennai,Tamil Nadu,Water Bottle
11217,490,54568603,ShadowFax,1,COD,Hyderabad,Telangana,Dinner Plate Set
11218,3953,49487532,XpressBees,1,Prepaid,Ahmedabad,Gujarat,Toilet Cleaner
11219,4530,12729510,ShadowFax,2,COD,Kolkata,West Bengal,Electric Kettle
11220,728,34604116,Ekart,1,COD,Kolkata,West Bengal,Mop
11221,4332,49142026,ShadowFax,4,COD,Kolkata,West Bengal,Water Bottle
11222,3030,52911435,XpressBees,3,Prepaid,Mumbai,Maharashtra,Floor Cleaner
11223,1621,16331899,Ekart,2,COD,Hyderabad,Telangana,Water Bottle
11224,926,43912993,Ekart,2,COD,Delhi,Delhi,Laundry Detergent
11225,4922,56277410,XpressBees,1,COD,Bangalore,Karnataka,Electric Kettle
11226,1600,26364147,XpressBees,3,COD,Hyderabad,Telangana,Electric Kettle
11227,3394,65286004,Ekart,4,Prepaid,Bangalore,Karnataka,Floor Cleaner
11228,2519,46978816,XpressBees,2,COD,Bangalore,Karnataka,Dish Soap
11229,1034,97672723,XpressBees,3,COD,Mumbai,Maharashtra,Storage Container
11230,3142,81088799,ShadowFax,4,Prepaid,Ahmedabad,Gujarat,Curtains
11231,4597,64364853,XpressBees,2,Prepaid,Hyderabad,Telangana,Dinner Plate Set
11232,1566,74278419,ShadowFax,2,Prepaid,Ahmedabad,Gujarat,Toilet Cleaner
11233,3661,98264013,ShadowFax,4,COD,Hyderabad,Telangana,Water Bottle
11234,714,96028996,Ekart,3,COD,Ahmedabad,Gujarat,Water Bottle
11235,1282,80478039,XpressBees,4,Prepaid,Pune,Maharashtra,Storage Container
11236,3323,98540542,XpressBees,4,Prepaid,Ahmedabad,Gujarat,Bucket
11237,2767,21708556,XpressBees,3,COD,Pune,Maharashtra,Dish Soap
11238,230,54239582,ShadowFax,4,COD,Ahmedabad,Gujarat,Cushion Cover
11239,3083,93310125,XpressBees,3,COD,Ahmedabad,Gujarat,Water Bottle
11240,4378,23745047,XpressBees,3,Prepaid,Chennai,Tamil Nadu,Toothpaste
11241,4559,95706103,XpressBees,4,Prepaid,Kolkata,West Bengal,Toilet Cleaner
11242,138,35178009,XpressBees,2,Prepaid,Hyderabad,Telangana,Dish Soap
11243,4059,58765984,XpressBees,4,COD,Delhi,Delhi,Floor Cleaner
11244,3687,78216360,Ekart,4,COD,Mumbai,Maharashtra,Broom
11245,1020,89533783,Ekart,4,Prepaid,Hyderabad,Telangana,Soap Bar
11246,2869,80141440,XpressBees,3,Prepaid,Chennai,Tamil Nadu,Electric Kettle
11247,4211,63259528,XpressBees,2,COD,Delhi,Delhi,Toothpaste
11248,592,11364958,ShadowFax,2,COD,Hyderabad,Telangana,Cushion Cover
11249,1231,75255610,ShadowFax,2,COD,Bangalore,Karnataka,Electric Kettle
11250,3621,52034296,Ekart,4,Prepaid,Kolkata,West Bengal,Mop
11251,410,41043671,ShadowFax,3,COD,Ahmedabad,Gujarat,Dinner Plate Set
11252,838,71676458,XpressBees,3,COD,Delhi,Delhi,Hand Wash
11253,3341,70824102,Ekart,2,Prepaid,Pune,Maharashtra,Soap Bar
11254,645,17324469,ShadowFax,1,COD,Hyderabad,Telangana,Water Bottle
11255,2561,73615125,Ekart,4,Prepaid,Hyderabad,Telangana,Toilet Cleaner
11256,4446,53998560,XpressBees,2,COD,Delhi,Delhi,Dish Soap
11257,4954,35538015,XpressBees,4,COD,Chennai,Tamil Nadu,Toothpaste
11258,1904,68961864,Ekart,1,Prepaid,Mumbai,Maharashtra,Shampoo
11259,3312,99731541,Ekart,3,COD,Kolkata,West Bengal,Bucket
11260,3910,80184290,Ekart,2,Prepaid,Ahmedabad,Gujarat,Mop
11261,913,19217634,Ekart,4,Prepaid,Bangalore,Karnataka,Mop
11262,4224,48618733,XpressBees,4,Prepaid,Delhi,Delhi,Garbage Bags
11263,2132,64805872,XpressBees,1,COD,Delhi,Delhi,Broom
11264,4672,72150068,ShadowFax,2,COD,Ahmedabad,Gujarat,Mop
11265,4513,75336585,XpressBees,2,COD,Bangalore,Karnataka,Storage Container
11266,344,43370220,XpressBees,1,COD,Hyderabad,Telangana,Mop
11267,4943,93422748,XpressBees,2,Prepaid,Bangalore,Karnataka,Water Bottle
11268,4892,57343504,Ekart,4,COD,Pune,Maharashtra,Mop
11269,371,64287673,Ekart,1,Prepaid,Mumbai,Maharashtra,Dish Soap
11270,3611,82407811,XpressBees,4,COD,Hyderabad,Telangana,Bucket
11271,1871,66629172,XpressBees,3,Prepaid,Mumbai,Maharashtra,Storage Container
11272,1362,46718670,Ekart,2,Prepaid,Pune,Maharashtra,Laundry Detergent
11273,2524,47864190,ShadowFax,3,Prepaid,Chennai,Tamil Nadu,Dinner Plate Set
11274,4461,65937667,XpressBees,1,Prepaid,Pune,Maharashtra,Broom
11275,1020,46107276,XpressBees,1,Prepaid,Kolkata,West Bengal,Curtains
11276,3530,38381361,XpressBees,1,COD,Mumbai,Maharashtra,Dinner Plate Set
11277,4535,83628724,Ekart,3,Prepaid,Hyderabad,Telangana,Hand Wash
11278,4584,50267589,ShadowFax,1,COD,Chennai,Tamil Nadu,Floor Cleaner
11279,2724,56050628,ShadowFax,2,Prepaid,Kolkata,West Bengal,Shampoo
11280,3860,24809888,ShadowFax,2,COD,Chennai,Tamil Nadu,Soap Bar
11281,2150,42691141,ShadowFax,3,Prepaid,Mumbai,Maharashtra,Storage Container
11282,3600,78543044,XpressBees,2,COD,Pune,Maharashtra,Cushion Cover
11283,1265,90362275,ShadowFax,2,Prepaid,Ahmedabad,Gujarat,Dinner Plate Set
11284,475,26560908,ShadowFax,4,Prepaid,Bangalore,Karnataka,Dish Sponge
11285,2133,11444699,Ekart,4,Prepaid,Ahmedabad,Gujarat,Soap Bar
11286,245,28636934,ShadowFax,2,COD,Ahmedabad,Gujarat,Air Freshener
11287,4488,78036664,XpressBees,1,Prepaid,Kolkata,West Bengal,Broom
11288,531,64218376,ShadowFax,4,COD,Ahmedabad,Gujarat,Garbage Bags
11289,804,85659104,XpressBees,2,COD,Bangalore,Karnataka,Hand Wash
11290,2732,31632310,ShadowFax,4,Prepaid,Hyderabad,Telangana,Cushion Cover
11291,4594,25582742,Ekart,2,Prepaid,Mumbai,Maharashtra,Floor Cleaner
11292,1063,74358244,ShadowFax,4,COD,Ahmedabad,Gujarat,Dish Soap
11293,2334,93950263,XpressBees,2,Prepaid,Bangalore,Karnataka,Bucket
11294,2141,50913049,Ekart,4,Prepaid,Pune,Maharashtra,Toothpaste
11295,1928,22696179,Ekart,3,Prepaid,Kolkata,West Bengal,Garbage Bags
11296,2208,85848112,Ekart,4,Prepaid,Delhi,Delhi,Soap Bar
11297,4168,78594252,ShadowFax,3,COD,Kolkata,West Bengal,Broom
11298,1038,85195354,XpressBees,2,Prepaid,Hyderabad,Telangana,Floor Cleaner
11299,4905,72453185,XpressBees,2,COD,Hyderabad,Telangana,Hand Wash
11300,906,45970748,Ekart,4,COD,Pune,Maharashtra,Broom
11301,1563,15001487,Ekart,3,Prepaid,Mumbai,Maharashtra,Curtains
11302,3515,30204127,Ekart,1,COD,Kolkata,West Bengal,Broom
11303,110,20163451,Ekart,2,Prepaid,Bangalore,Karnataka,Storage Container
11304,1968,49006175,XpressBees,3,Prepaid,Mumbai,Maharashtra,Dish Soap
11305,4967,24370435,Ekart,4,Prepaid,Pune,Maharashtra,Bucket
11306,984,22567337,XpressBees,3,Prepaid,Kolkata,West Bengal,Electric Kettle
11307,3664,13333742,Ekart,2,COD,Bangalore,Karnataka,Storage Container
11308,1489,94376556,XpressBees,1,COD,Kolkata,West Bengal,Storage Container
11309,3501,30662921,Ekart,3,COD,Pune,Maharashtra,Curtains
11310,4421,31688195,Ekart,4,Prepaid,Ahmedabad,Gujarat,Dish Sponge
11311,924,15245935,ShadowFax,4,COD,Hyderabad,Telangana,Dish Soap
11312,2365,67089857,Ekart,3,COD,Kolkata,West Bengal,Toilet Cleaner
11313,1036,92411739,XpressBees,1,Prepaid,Chennai,Tamil Nadu,Cushion Cover
11314,2900,74252884,ShadowFax,2,Prepaid,Hyderabad,Telangana,Electric Kettle
11315,2653,21240417,XpressBees,3,Prepaid,Chennai,Tamil Nadu,Dinner Plate Set
11316,3945,18421111,XpressBees,1,Prepaid,Bangalore,Karnataka,Dish Sponge
11317,1896,74183843,XpressBees,4,Prepaid,Chennai,Tamil Nadu,Cushion Cover
11318,153,92990513,XpressBees,2,Prepaid,Bangalore,Karnataka,Curtains
11319,826,84077122,Ekart,3,COD,Delhi,Delhi,Curtains
11320,2836,38857733,ShadowFax,2,COD,Chennai,Tamil Nadu,Dish Sponge
11321,3270,96171136,ShadowFax,1,Prepaid,Pune,Maharashtra,Floor Cleaner
11322,2013,41592611,ShadowFax,3,Prepaid,Mumbai,Maharashtra,Dish Sponge
11323,1696,87170341,Ekart,1,Prepaid,Mumbai,Maharashtra,Hand Wash
11324,2014,35022895,XpressBees,1,Prepaid,Ahmedabad,Gujarat,Curtains
11325,2566,35130754,ShadowFax,3,COD,Bangalore,Karnataka,Bucket
11326,2837,71200892,Ekart,2,COD,Bangalore,Karnataka,Shampoo
11327,949,63082801,XpressBees,3,Prepaid,Chennai,Tamil Nadu,Floor Cleaner
11328,2209,23896626,Ekart,1,COD,Ahmedabad,Gujarat,Toothpaste
11329,102,93598483,Ekart,3,Prepaid,Delhi,Delhi,Curtains
11330,4355,75102573,Ekart,1,Prepaid,Delhi,Delhi,Dish Soap
11331,4169,76105005,XpressBees,3,COD,Mumbai,Maharashtra,Toothpaste
11332,4976,12295680,XpressBees,2,Prepaid,Ahmedabad,Gujarat,Laundry Detergent
11333,992,74870941,Ekart,1,COD,Kolkata,West Bengal,Broom
11334,2130,27573947,Ekart,3,Prepaid,Delhi,Delhi,Shampoo
11335,3260,12546600,ShadowFax,4,Prepaid,Hyderabad,Telangana,Dish Sponge
11336,2476,76379725,XpressBees,3,Prepaid,Bangalore,Karnataka,Soap Bar
11337,4775,98422509,XpressBees,2,Prepaid,Kolkata,West Bengal,Toilet Cleaner
11338,2033,56683421,XpressBees,3,COD,Delhi,Delhi,Toothpaste
11339,1480,99431243,Ekart,3,COD,Delhi,Delhi,Toothpaste
11340,3781,83609483,Ekart,4,COD,Mumbai,Maharashtra,Mop
